Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
78410;78840;MOISSON;YVELINES;ILE-DE-FRANCE;Commune simple;23.0;1011.0;0.9;49.0682573401, 1.66415011183;"{""type"": ""Polygon"", ""coordinates"": [[[1.683228816379593, 49.05071138379279], [1.667625566540883, 49.058408055660415], [1.644920370454794, 49.06431418556309], [1.620154117296482, 49.073924401323886], [1.646597979612903, 49.08132032641137], [1.670808663258763, 49.07891070233701], [1.687592363634556, 49.07184709704123], [1.697225284259091, 49.06542324617307], [1.693668224832543, 49.05667967027652], [1.683228816379593, 49.05071138379279]]]}";23316;410;02;1;78;11
78152;78450;CHAVENAY;YVELINES;ILE-DE-FRANCE;Commune simple;106.0;612.0;1.9;48.8483573502, 1.98288004519;"{""type"": ""Polygon"", ""coordinates"": [[[1.983641156520402, 48.833537293957974], [1.97008605899946, 48.834878390140034], [1.968792679416234, 48.8348312693474], [1.97064693386105, 48.840972240395665], [1.96136807598752, 48.8518917812699], [1.969073371069143, 48.8605926406747], [1.972064730653877, 48.85820799550904], [1.990617265388661, 48.85953513990445], [2.009393390499219, 48.851300711667086], [2.005748582886913, 48.84947168441984], [2.000680939329159, 48.84368229079685], [1.986776831100443, 48.83973385899155], [1.983641156520402, 48.833537293957974]]]}";19259;152;22;3;78;11
77533;77870;VULAINES-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;80.0;439.0;2.5;48.4316360223, 2.7693476397;"{""type"": ""Polygon"", ""coordinates"": [[[2.803886568269399, 48.42403385238661], [2.773476338756833, 48.42348487808533], [2.760988880552307, 48.429020197249706], [2.745602056765421, 48.429707920003366], [2.750860139863806, 48.44406833988285], [2.770127385202003, 48.438214601507475], [2.780261142328668, 48.43007405321152], [2.805863442112078, 48.42676303254086], [2.803886568269399, 48.42403385238661]]]}";17233;533;13;4;77;11
78117;78530;BUC;YVELINES;ILE-DE-FRANCE;Commune simple;149.0;804.0;5.4;48.7718338876, 2.12394286717;"{""type"": ""Polygon"", ""coordinates"": [[[2.123268520439859, 48.75352303609486], [2.106444270657045, 48.757355945938286], [2.101493757164682, 48.75649129993281], [2.105472174907891, 48.78074332208332], [2.125014463768882, 48.78083407054695], [2.142014643567137, 48.79233514912969], [2.146395117801802, 48.7908464891847], [2.145853094674799, 48.77074026416568], [2.140552656680784, 48.77117895065694], [2.133318347136743, 48.765972861040844], [2.123268520439859, 48.75352303609486]]]}";21699;117;29;4;78;11
77398;77510;SABLONNIERES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;143.0;1395.0;0.7;48.8758526374, 3.29342847866;"{""type"": ""Polygon"", ""coordinates"": [[[3.297310624967321, 48.84881757822649], [3.277204426945832, 48.85784115550791], [3.263055185617571, 48.86013039833001], [3.278276272462096, 48.87734486576234], [3.271818988756862, 48.88621786316362], [3.282082343387925, 48.90290303782826], [3.293813691891486, 48.90049171552838], [3.293190948491592, 48.89406329006907], [3.300435289712178, 48.88971071525809], [3.313255369895902, 48.89436321191476], [3.317858363481213, 48.89322696056684], [3.322003098510986, 48.87977129205425], [3.307554175385924, 48.862011816933304], [3.297310624967321, 48.84881757822649]]]}";4655;398;26;3;77;11
77506;77250;VILLEMER;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;83.0;1857.0;0.7;48.303657213, 2.82605774417;"{""type"": ""Polygon"", ""coordinates"": [[[2.871221113865781, 48.29392295277754], [2.855763772377481, 48.28114684573555], [2.839145171065279, 48.284814353516516], [2.824450298439081, 48.29308903835079], [2.805457694641348, 48.29170973436763], [2.803196350465385, 48.29792315612276], [2.777660413894239, 48.303501252101725], [2.782089536878571, 48.305362929958854], [2.782276868541385, 48.31224617398457], [2.773298249971913, 48.320623713359225], [2.777188351962678, 48.322646464606876], [2.805277185852828, 48.31866526045921], [2.808424583052447, 48.321189603840644], [2.859227638601384, 48.31161592698783], [2.859047115958202, 48.30851166925029], [2.869729438370113, 48.302819649861576], [2.871221113865781, 48.29392295277754]]]}";26298;506;21;4;77;11
91405;91490;MILLY-LA-FORET;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;96.0;3368.0;4.7;48.4032948231, 2.46495403521;"{""type"": ""Polygon"", ""coordinates"": [[[2.427873892841398, 48.36331991995492], [2.409810589096115, 48.37400982165099], [2.408140164853832, 48.38684920233939], [2.408423280274409, 48.3965043106542], [2.424311219655934, 48.4125248786186], [2.416290576127806, 48.41557156644885], [2.423931907811837, 48.42124087329023], [2.438818828349851, 48.42072744613767], [2.452223508684295, 48.41585990853672], [2.461659524355531, 48.418242252375165], [2.461092694093138, 48.42475327025847], [2.485764776646673, 48.425798427067974], [2.505029301549869, 48.42986585641233], [2.517310537731095, 48.42768530240661], [2.547059833704172, 48.401424399461895], [2.521783809659711, 48.404042181384845], [2.506479610477621, 48.394910713680126], [2.486034562055404, 48.39683014383676], [2.473831970926823, 48.390388855265], [2.457198738937566, 48.3973674102778], [2.441925702519051, 48.38016638875664], [2.438748032739913, 48.37039863088607], [2.427873892841398, 48.36331991995492]]]}";3906;405;18;2;91;11
94048;94440;MAROLLES-EN-BRIE;VAL-DE-MARNE;ILE-DE-FRANCE;Commune simple;89.0;457.0;5.0;48.7394780616, 2.55491338455;"{""type"": ""Polygon"", ""coordinates"": [[[2.55365733225396, 48.72240355971465], [2.536504385710327, 48.728220513858034], [2.54935964273083, 48.7431193548259], [2.548619600414612, 48.75006909881906], [2.556647169370998, 48.75454229930818], [2.570168648401091, 48.75115596173791], [2.572302369649008, 48.744723773049444], [2.559245697005098, 48.73515135043299], [2.55365733225396, 48.72240355971465]]]}";36407;048;26;1;94;11
77112;77760;CHEVRAINVILLIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;109.0;895.0;0.2;48.2459789311, 2.60246070694;"{""type"": ""Polygon"", ""coordinates"": [[[2.586584971201524, 48.23233882602536], [2.57272376594561, 48.24433758956495], [2.576068103569985, 48.25562378515569], [2.584816160382239, 48.25345039054609], [2.630231513392097, 48.25956658827031], [2.628008702896883, 48.25376512552767], [2.633516928129957, 48.24634123188655], [2.630146315043913, 48.24481911686486], [2.61531231048408, 48.23593596828891], [2.605493107534132, 48.23421201460165], [2.586584971201524, 48.23233882602536]]]}";3238;112;24;4;77;11
93013;93350;LE BOURGET;SEINE-SAINT-DENIS;ILE-DE-FRANCE;Chef-lieu canton;43.0;203.0;14.3;48.9361847458, 2.42827855593;"{""type"": ""Polygon"", ""coordinates"": [[[2.422030051684826, 48.92962896784936], [2.414822678842124, 48.933361991154165], [2.417537018801962, 48.93962520793822], [2.435032843427174, 48.945086605486814], [2.433040152363952, 48.938773287172], [2.442243793127894, 48.93721575644165], [2.444335049405935, 48.93440173661055], [2.440409478269782, 48.932620882543326], [2.422030051684826, 48.92962896784936]]]}";18563;013;09;1;93;11
92072;92310;SEVRES;HAUTS-DE-SEINE;ILE-DE-FRANCE;Chef-lieu canton;100.0;392.0;22.9;48.821476509, 2.21052297438;"{""type"": ""Polygon"", ""coordinates"": [[[2.205506503732436, 48.80920635641872], [2.19766716078071, 48.81778825912576], [2.178523499163136, 48.814861126146525], [2.198712050159723, 48.82335353462432], [2.199430485648876, 48.82978899449035], [2.218230811079482, 48.82698136116795], [2.224048327976762, 48.83514968887822], [2.232636965444476, 48.82273961343197], [2.222690130834091, 48.82116438977175], [2.218520277045958, 48.81494037237903], [2.205506503732436, 48.80920635641872]]]}";20945;072;37;3;92;11
77371;77515;POMMEUSE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;104.0;1286.0;2.8;48.8178723511, 3.00613268677;"{""type"": ""Polygon"", ""coordinates"": [[[3.006927964882938, 48.78799490222798], [3.002463859600791, 48.79393993612854], [3.005446330583738, 48.806746809485226], [2.990496236739641, 48.80628788160853], [2.982491478470302, 48.802482672470305], [2.978389615779794, 48.811736422573674], [2.983178900031269, 48.823968380745384], [2.987956887387659, 48.835858264211765], [2.992793318346365, 48.83504025582411], [3.004428428662045, 48.84543669333028], [3.018134365901982, 48.84039914181518], [3.011062185545803, 48.8356694980296], [3.012559225498961, 48.829311013883526], [3.036335405679302, 48.818774797876344], [3.037436217458063, 48.81553678847768], [3.036981953062978, 48.80867483780372], [3.022751421643599, 48.80531478371931], [3.006927964882938, 48.78799490222798]]]}";13597;371;07;1;77;11
77255;77000;LIVRY-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;62.0;535.0;1.9;48.5051016281, 2.68647821336;"{""type"": ""Polygon"", ""coordinates"": [[[2.673117483535653, 48.490543094350215], [2.670039349952726, 48.51301554426249], [2.688160436724504, 48.51673479313597], [2.709168137678929, 48.50829593606775], [2.704885505213982, 48.50187127016552], [2.673117483535653, 48.490543094350215]]]}";17599;255;19;2;77;11
77240;77320;JOUY-SUR-MORIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;146.0;1846.0;2.1;48.7955034518, 3.27252320756;"{""type"": ""Polygon"", ""coordinates"": [[[3.278962341081741, 48.766147088033904], [3.258833035501862, 48.764726383492736], [3.246505870202459, 48.77025676562225], [3.243251267491079, 48.787198901517634], [3.250826194016223, 48.79155422492439], [3.264258936756602, 48.82067374421812], [3.274474987361769, 48.82093852466228], [3.281569073580448, 48.82566162339186], [3.290821800913565, 48.823966684408504], [3.300887428648432, 48.82163044057867], [3.303300194153566, 48.814960099828085], [3.291703091331475, 48.79159634742153], [3.277834749621298, 48.77668162488831], [3.278962341081741, 48.766147088033904]]]}";1968;240;11;3;77;11
77303;77320;MONTDAUPHIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;162.0;979.0;0.2;48.8526076022, 3.41948549224;"{""type"": ""Polygon"", ""coordinates"": [[[3.397549567974464, 48.83976690478786], [3.392681876200905, 48.848317739941756], [3.395133590873997, 48.86434476440116], [3.39889801035164, 48.86641871147295], [3.408514281426601, 48.86370628390901], [3.42306255014121, 48.86756781123696], [3.428521377785445, 48.86167578211025], [3.452232494244525, 48.85630044836749], [3.445360809339022, 48.84323181982875], [3.425861503137704, 48.83975939846251], [3.406159489614788, 48.84315549226706], [3.397549567974464, 48.83976690478786]]]}";24597;303;26;3;77;11
77451;77640;SIGNY-SIGNETS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;143.0;1341.0;0.6;48.9173760452, 3.06397097105;"{""type"": ""Polygon"", ""coordinates"": [[[3.091844391789055, 48.925915651474675], [3.083678349849243, 48.89727068516305], [3.081259611819713, 48.89435865306652], [3.072657311946746, 48.89704406356446], [3.068998915904412, 48.89476203261879], [3.061830418719204, 48.899424260879485], [3.057903284514472, 48.912771549535144], [3.053402644623952, 48.91446427630121], [3.036969577422975, 48.90646690938929], [3.027098968224628, 48.91825005620452], [3.039124963708807, 48.92456858617461], [3.041643605671764, 48.934135878113295], [3.051811157053228, 48.933052804535535], [3.07664047443726, 48.93440637091441], [3.091844391789055, 48.925915651474675]]]}";19063;451;12;1;77;11
77002;77120;AMILLIS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;135.0;2022.0;0.8;48.7355504117, 3.13534283623;"{""type"": ""Polygon"", ""coordinates"": [[[3.126340230362202, 48.705119693486594], [3.106629635393282, 48.71549146034397], [3.107888872315675, 48.732903225079106], [3.119417025916515, 48.76187119655249], [3.129331854933117, 48.760826564209154], [3.134650173514481, 48.755244402690906], [3.150110869805129, 48.7628798651274], [3.154683080213149, 48.76326077205957], [3.160521848185298, 48.7552034353236], [3.159804697950222, 48.75199352251648], [3.17207186898527, 48.747425471495866], [3.172237993480361, 48.74418735227585], [3.165737606909538, 48.7356790885793], [3.157351580198851, 48.732335601054764], [3.148683838324327, 48.72039334670554], [3.148841154682633, 48.71358444431191], [3.135684015281592, 48.70815853579167], [3.126340230362202, 48.705119693486594]]]}";5220;002;11;3;77;11
77513;77124;VILLENOY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;63.0;733.0;4.2;48.9414484528, 2.85149852192;"{""type"": ""Polygon"", ""coordinates"": [[[2.851211107057974, 48.92432972353876], [2.82975572989391, 48.93355458487291], [2.832326489713023, 48.93631893294498], [2.82589588564868, 48.944942602991496], [2.86272972522934, 48.95503501055141], [2.872355248281159, 48.9554503023913], [2.876574675828989, 48.949654602837676], [2.872042114282188, 48.94397559689732], [2.851211107057974, 48.92432972353876]]]}";13422;513;31;1;77;11
77271;77570;MAISONCELLES-EN-GATINAIS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;109.0;858.0;0.1;48.1827929678, 2.6212297089;"{""type"": ""Polygon"", ""coordinates"": [[[2.6224322197727, 48.167007187952855], [2.595699642521367, 48.171219801757616], [2.60786351755213, 48.1943500452122], [2.623219494123246, 48.19618164788179], [2.631221966887116, 48.20079589822436], [2.648616372008413, 48.18595716073182], [2.633461397676107, 48.176795986199686], [2.62760992825556, 48.16714061336308], [2.6224322197727, 48.167007187952855]]]}";19377;271;04;4;77;11
78372;78160;MARLY-LE-ROI;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;134.0;666.0;16.6;48.865007453, 2.09125004298;"{""type"": ""Polygon"", ""coordinates"": [[[2.092697911771177, 48.84617837034004], [2.081046982064394, 48.85312265255854], [2.07085301693767, 48.85462684385782], [2.08072507738931, 48.8713685446185], [2.077372253683236, 48.873618151971634], [2.084222440033953, 48.878716196263184], [2.097437746747568, 48.88014761569262], [2.101094623742498, 48.88553530232717], [2.104393405454175, 48.872933004485446], [2.109398751331529, 48.87283544596528], [2.105589917450221, 48.866772287672525], [2.106944288429823, 48.856952241884706], [2.094520194511738, 48.8526677546051], [2.092697911771177, 48.84617837034004]]]}";21608;372;13;3;78;11
77512;77510;VILLENEUVE-SUR-BELLOT;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;157.0;954.0;1.1;48.8731734921, 3.33324327712;"{""type"": ""Polygon"", ""coordinates"": [[[3.359506935260709, 48.8650506374589], [3.349353706389929, 48.85722059568236], [3.339729448259223, 48.854811122498276], [3.332739089213279, 48.85924646797629], [3.307554175385924, 48.862011816933304], [3.322003098510986, 48.87977129205425], [3.317858363481213, 48.89322696056684], [3.326203091706264, 48.89942764995994], [3.359506935260709, 48.8650506374589]]]}";4498;512;26;3;77;11
91338;91470;LIMOURS;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;162.0;1408.0;6.5;48.6465432324, 2.08125663662;"{""type"": ""Polygon"", ""coordinates"": [[[2.042622551407064, 48.62636848191561], [2.041608810036469, 48.62689107317577], [2.060206515496853, 48.64616382182387], [2.050568907839649, 48.65286101249124], [2.053903210778219, 48.65917532987829], [2.063153792327551, 48.66200098603353], [2.089052174295692, 48.66182392598183], [2.097108850220393, 48.666292926329604], [2.099304161505992, 48.66025569267583], [2.119636139507747, 48.65189801691855], [2.11500709407599, 48.646250604509405], [2.122501799043737, 48.63888480108845], [2.117932133813971, 48.63781657732498], [2.10328073032663, 48.640567763297284], [2.086642404613325, 48.6326332593819], [2.061166738494923, 48.62820727126177], [2.051182784867032, 48.63024213291169], [2.042622551407064, 48.62636848191561]]]}";22589;338;13;3;91;11
95309;95420;HODENT;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;93.0;442.0;0.3;49.1421704888, 1.762430658;"{""type"": ""Polygon"", ""coordinates"": [[[1.767240642840903, 49.13221007183468], [1.741544378510266, 49.13797767926149], [1.742531215478927, 49.14700688820365], [1.752199947499205, 49.14621732149695], [1.773945521898503, 49.15230345754464], [1.783691507672081, 49.144741326721935], [1.767240642840903, 49.13221007183468]]]}";30597;309;16;3;95;11
91315;91760;ITTEVILLE;ESSONNE;ILE-DE-FRANCE;Commune simple;76.0;1230.0;6.5;48.5145241389, 2.34431579636;"{""type"": ""Polygon"", ""coordinates"": [[[2.352288421020651, 48.48979376405596], [2.350338674804365, 48.496422363877606], [2.341659327363695, 48.49989211602809], [2.334532852545431, 48.49610997432352], [2.321981896203023, 48.50160769093288], [2.307086472728099, 48.49990243090049], [2.324144816482853, 48.518658767291136], [2.338447633260605, 48.52164497343807], [2.341497217748613, 48.537620843033444], [2.357098994485879, 48.536815626497386], [2.359995956278527, 48.53475318937482], [2.372243073153281, 48.53686056354045], [2.362615567330006, 48.524286922840155], [2.3663735195463, 48.51029111625142], [2.352288421020651, 48.48979376405596]]]}";1404;315;11;1;91;11
77418;77650;SAINT-LOUP-DE-NAUD;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;122.0;1095.0;0.9;48.5369790408, 3.21790168625;"{""type"": ""Polygon"", ""coordinates"": [[[3.222022825195016, 48.522711819738184], [3.218945679679972, 48.52521835434177], [3.194638513103303, 48.52579138855826], [3.186885064501813, 48.53525833649056], [3.184240693459012, 48.54210816433558], [3.192211507548347, 48.54349886699879], [3.196861813650987, 48.54804304186623], [3.23580093866236, 48.5511026809605], [3.248341966423877, 48.538438280552064], [3.242408227990941, 48.5236795247998], [3.230172164693187, 48.525107189303654], [3.222022825195016, 48.522711819738184]]]}";22233;418;25;3;77;11
91573;91280;SAINT-PIERRE-DU-PERRAY;ESSONNE;ILE-DE-FRANCE;Commune simple;87.0;1176.0;8.1;48.6058282604, 2.51614926696;"{""type"": ""Polygon"", ""coordinates"": [[[2.518277028412848, 48.583257787872306], [2.511225050096689, 48.586359460681535], [2.508874108541508, 48.584028949848545], [2.504735654305192, 48.5858019006497], [2.499562378783351, 48.605030433928405], [2.490357142177879, 48.60735716018246], [2.485775647102268, 48.6153162936825], [2.508400310419733, 48.620071371962176], [2.510680134888626, 48.62292324603611], [2.505222716921626, 48.63185089175151], [2.521412146260689, 48.63188105225422], [2.517495729395034, 48.62981436339504], [2.526205706685759, 48.615043243271344], [2.542512560919663, 48.60880133027488], [2.541450338188157, 48.59688743492498], [2.518277028412848, 48.583257787872306]]]}";23520;573;32;2;91;11
77034;77115;BLANDY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;91.0;1411.0;0.8;48.5601991238, 2.79501080828;"{""type"": ""Polygon"", ""coordinates"": [[[2.838105040178044, 48.553160289410336], [2.818751496946226, 48.54260752270626], [2.790784965322905, 48.54724832985605], [2.76593423724106, 48.553948711673755], [2.756658874687683, 48.555459343565126], [2.76349398644481, 48.56322727843734], [2.765635512680465, 48.57227196338907], [2.76245275300915, 48.574676426724196], [2.786145048138489, 48.58201662337317], [2.790129527778101, 48.57560101466668], [2.804648329138479, 48.57182067580723], [2.813448700948346, 48.563280119999796], [2.823438586772937, 48.56280061416698], [2.827884694245496, 48.562528269700415], [2.838105040178044, 48.553160289410336]]]}";34719;034;05;2;77;11
78646;78000;VERSAILLES;YVELINES;ILE-DE-FRANCE;Préfecture;136.0;2606.0;86.5;48.8025669671, 2.11789297191;"{""type"": ""Polygon"", ""coordinates"": [[[2.146395117801802, 48.7908464891847], [2.142014643567137, 48.79233514912969], [2.125014463768882, 48.78083407054695], [2.105472174907891, 48.78074332208332], [2.070251387007021, 48.78981062262139], [2.083161019829898, 48.818952748452425], [2.089120120222795, 48.826337463396264], [2.091738802551524, 48.8238030685563], [2.100586756530543, 48.824139766534394], [2.112676124617275, 48.82851123738547], [2.113987690376982, 48.82187437468609], [2.131007668278255, 48.81486698444451], [2.136072645252615, 48.814939667169654], [2.140437002227598, 48.82446882876733], [2.148475927847977, 48.82849268523683], [2.151465535500457, 48.821408687854955], [2.150744478965478, 48.81884926644504], [2.161274834107939, 48.81278066375281], [2.160154468443745, 48.800324937247375], [2.168168048617256, 48.787870032204715], [2.161929188683613, 48.78223199211193], [2.146395117801802, 48.7908464891847]]]}";24616;646;99;4;78;11
77196;77410;FRESNES-SUR-MARNE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;60.0;752.0;0.7;48.9418117332, 2.73978982468;"{""type"": ""Polygon"", ""coordinates"": [[[2.742318786429871, 48.92274217207727], [2.720473465543655, 48.94262988737151], [2.710103788289418, 48.941652045864316], [2.720098164227018, 48.94895076149799], [2.724226764631097, 48.95824055324883], [2.741866897800299, 48.95331599870737], [2.761135570187858, 48.952771425273106], [2.762254411344121, 48.949959006135785], [2.757426066859711, 48.94889721306047], [2.758455314204978, 48.93894455715538], [2.750667145665415, 48.92339831681231], [2.742318786429871, 48.92274217207727]]]}";33583;196;37;1;77;11
78550;78640;SAINT-GERMAIN-DE-LA-GRANGE;YVELINES;ILE-DE-FRANCE;Commune simple;111.0;532.0;1.8;48.8330731847, 1.90235458205;"{""type"": ""Polygon"", ""coordinates"": [[[1.913066136329243, 48.81993795131864], [1.901268931614907, 48.821961792362664], [1.890226510329578, 48.83135783825011], [1.881353330283785, 48.831553995346326], [1.882091589324726, 48.834609966105404], [1.888578764430072, 48.84665973104182], [1.893278662046768, 48.8473778647787], [1.918172631345988, 48.83575124351533], [1.921737091072605, 48.82612360123021], [1.917838585804341, 48.820341013587324], [1.913066136329243, 48.81993795131864]]]}";17932;550;15;2;78;11
78128;78720;CERNAY-LA-VILLE;YVELINES;ILE-DE-FRANCE;Commune simple;165.0;1003.0;1.6;48.6696344922, 1.95970981041;"{""type"": ""Polygon"", ""coordinates"": [[[1.987815696076556, 48.65642850549377], [1.981848817154452, 48.66163105260696], [1.961660388689249, 48.664173531903934], [1.9456759226586, 48.65613512691275], [1.929866016357922, 48.663694424568995], [1.924810984098677, 48.66980187568181], [1.935192186575686, 48.6855650934503], [1.958762606795346, 48.677398547226986], [1.990225768144295, 48.67577114558809], [2.00076464907271, 48.668024965498475], [1.993025231694504, 48.658064839148956], [1.987815696076556, 48.65642850549377]]]}";25380;128;05;2;78;11
95301;95780;HAUTE-ISLE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;75.0;252.0;0.3;49.0827306409, 1.66281760836;"{""type"": ""Polygon"", ""coordinates"": [[[1.687592363634556, 49.07184709704123], [1.670808663258763, 49.07891070233701], [1.646597979612903, 49.08132032641137], [1.645479013850513, 49.0937624528318], [1.65318225931413, 49.095575555184304], [1.650792597001465, 49.08900219812495], [1.691586604539613, 49.075199935219736], [1.687592363634556, 49.07184709704123]]]}";27113;301;16;3;95;11
77496;77370;VIEUX-CHAMPAGNE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;143.0;888.0;0.2;48.5871399765, 3.1382187303;"{""type"": ""Polygon"", ""coordinates"": [[[3.124699528531759, 48.57563079643999], [3.113748509501812, 48.58282006224467], [3.114442365474908, 48.59633930244497], [3.12575403667238, 48.60268750304093], [3.140189861753834, 48.59949607462335], [3.164643368952036, 48.58696135182343], [3.172587324809459, 48.578287582615445], [3.167690433863875, 48.57735006932355], [3.124699528531759, 48.57563079643999]]]}";30278;496;23;3;77;11
78030;78610;AUFFARGIS;YVELINES;ILE-DE-FRANCE;Commune simple;164.0;1734.0;2.0;48.6842952632, 1.90243823035;"{""type"": ""Polygon"", ""coordinates"": [[[1.909021994452395, 48.6577842633037], [1.898528651760514, 48.65829944926935], [1.892248269856285, 48.66376455429819], [1.89419237746002, 48.67714999242697], [1.890227082758866, 48.68349994076563], [1.870337985744075, 48.68603880681936], [1.862502902932331, 48.70209311663211], [1.869116263708723, 48.70734630187179], [1.914044602702936, 48.70101728849089], [1.937892291577651, 48.68773906363643], [1.935192186575686, 48.6855650934503], [1.924810984098677, 48.66980187568181], [1.929866016357922, 48.663694424568995], [1.928792753748439, 48.66040140512776], [1.909021994452395, 48.6577842633037]]]}";19255;030;18;2;78;11
91097;91800;BOUSSY-SAINT-ANTOINE;ESSONNE;ILE-DE-FRANCE;Commune simple;59.0;292.0;6.3;48.6895309069, 2.53381915314;"{""type"": ""Polygon"", ""coordinates"": [[[2.543107275178428, 48.686772170217935], [2.52963918729821, 48.678327723073444], [2.521284434975298, 48.68145163396328], [2.520818963635352, 48.690741304157704], [2.528722494086096, 48.694136799621866], [2.531076672373326, 48.6997857076551], [2.544309615345726, 48.69845182449564], [2.548997228878015, 48.68902527117824], [2.543107275178428, 48.686772170217935]]]}";27093;097;38;2;91;11
78048;78550;BAZAINVILLE;YVELINES;ILE-DE-FRANCE;Commune simple;134.0;1198.0;1.4;48.8073241204, 1.66749054563;"{""type"": ""Polygon"", ""coordinates"": [[[1.640743275938541, 48.79224513708118], [1.628816147810531, 48.803685484996464], [1.651272574321427, 48.812036412528954], [1.656204439236225, 48.82148255680223], [1.672430445187565, 48.82672785377822], [1.677094539458584, 48.83189752182909], [1.678276559323805, 48.82181852797785], [1.700316684297319, 48.808145231756384], [1.704489067221031, 48.80190313509021], [1.703062075933055, 48.79960296229248], [1.640743275938541, 48.79224513708118]]]}";14520;048;08;1;78;11
91069;91720;BOIGNEVILLE;ESSONNE;ILE-DE-FRANCE;Commune simple;109.0;1575.0;0.4;48.3281689535, 2.36609167603;"{""type"": ""Polygon"", ""coordinates"": [[[2.369945407698357, 48.30867320083293], [2.367702281867963, 48.31127051455925], [2.35958528147331, 48.30881554561633], [2.355802481894812, 48.310432565728036], [2.331334540500759, 48.326429355146814], [2.329310114298837, 48.33283305685078], [2.34495244688947, 48.345597852237226], [2.376371617614294, 48.34460679092464], [2.385364207080836, 48.34774884788388], [2.392371524461751, 48.3358726164289], [2.395388995442905, 48.32575705664716], [2.402664267131608, 48.32071945942119], [2.398935772023616, 48.31525714977378], [2.369945407698357, 48.30867320083293]]]}";15365;069;18;2;91;11
95492;95720;LE PLESSIS-GASSOT;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;103.0;413.0;0.1;49.0357861801, 2.41591923278;"{""type"": ""Polygon"", ""coordinates"": [[[2.410273733201858, 49.023992571796164], [2.409546642243277, 49.024204807904056], [2.399577207921419, 49.0397205280787], [2.404686721229286, 49.04499723856089], [2.4185269673683, 49.04644978256268], [2.43492316081793, 49.03434400537755], [2.428552350886877, 49.02917943751124], [2.410273733201858, 49.023992571796164]]]}";36091;492;08;2;95;11
77433;77120;SAINTS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;126.0;2003.0;1.3;48.7643724711, 3.05922570921;"{""type"": ""Polygon"", ""coordinates"": [[[3.085000211165879, 48.72945894827584], [3.084940563482208, 48.72622106668642], [3.080086547009147, 48.725792698630634], [3.062008480797561, 48.72825888695353], [3.060883996585647, 48.73163229634592], [3.051832352440385, 48.73511732058203], [3.048809592894014, 48.7451830313863], [3.035716757850915, 48.75066505650057], [3.020414797597052, 48.74911268108732], [3.026254179194815, 48.75833941231613], [3.028337314192575, 48.76173866004318], [3.037627614643545, 48.75994629399305], [3.044678283564542, 48.7646117306788], [3.046309195107412, 48.77806597005332], [3.038501278131033, 48.782502694491704], [3.040048849603499, 48.79513840818168], [3.057980266677542, 48.7981619285804], [3.073416294244486, 48.79689432783659], [3.082291138538507, 48.79625898829205], [3.08470043861841, 48.787740241471795], [3.079649464233992, 48.78686232556505], [3.071679952324286, 48.75183609864755], [3.085000211165879, 48.72945894827584]]]}";5537;433;07;1;77;11
78334;78320;LEVIS-SAINT-NOM;YVELINES;ILE-DE-FRANCE;Commune simple;150.0;840.0;1.7;48.7266074685, 1.93544246617;"{""type"": ""Polygon"", ""coordinates"": [[[1.94192497986669, 48.70933655247968], [1.937580262825235, 48.71111496748372], [1.937525016996269, 48.717842844431], [1.903472093402418, 48.722383164342304], [1.906655067175227, 48.73529332745172], [1.916481816924237, 48.73356593700513], [1.932415293299904, 48.74171503714845], [1.947876824180309, 48.7337028774684], [1.961916095679212, 48.734761275946546], [1.963558245694853, 48.72533081060298], [1.959904243845935, 48.719704100289846], [1.94192497986669, 48.70933655247968]]]}";16072;334;05;2;78;11
